runner_id,season,player_name,sprint_speed,bolts,jump_time,accel_phase,top_speed_phase,total_90,seconds_since_hit_005,seconds_since_hit_010,seconds_since_hit_015,seconds_since_hit_020,seconds_since_hit_025,seconds_since_hit_030,seconds_since_hit_035,seconds_since_hit_040,seconds_since_hit_045,seconds_since_hit_050,seconds_since_hit_055,seconds_since_hit_060,seconds_since_hit_065,seconds_since_hit_070,seconds_since_hit_075,seconds_since_hit_080,seconds_since_hit_085,seconds_since_hit_090,SB,CS,Name,primary_lead,secondary_lead,lead_gain,sb_attempts,era,speed_capped,real_sb_pct,expected_sb_pct,sb_residual,pct_speed,pct_jump,accel_gap,dist_to_top_speed_ft,expected_dist_to_top,accel_topspeed_gap,accel_topspeed_premium,n_attempts,n_success,two_strike_share,avg_pop_faced,avg_pickoff_rate_faced,weak_arm_share,avg_pre_release_velocity,avg_post_release_distance,y,z_sb_residual,z_accel_gap,z_lead_gain,z_primary_lead,z_jump,z_speed_cap,z_pre_rel_vel,z_post_rel_dist,z_accel_top,SSSI_v7,rank_v7
502671,2021,Paul Goldschmidt,26.3,0.0,1.84,1.29,2.2800000000000002,4.12,0.55,0.88,1.15,1.39,1.62,1.84,2.05,2.24,2.44,2.63,2.82,3.01,3.19,3.37,3.55,3.74,3.92,4.12,12,0,Paul Goldschmidt,10.218108108,13.048711712,2.830603604,12,pre_2023,26.3,0.934639270970417,0.7569487111783744,0.17769055979204262,25.823045267489714,33.8477366255144,8.024691358024686,65.0,61.61747783037362,3.3825221696263768,-3.3825221696263768,0.0,0.0,0.55,1.95,0.02,0.2,2.177387387692308,46.412925,1,2.0006700764266907,0.4975623231298605,-1.1370666075549665,-1.9275530718914702,-1.6784317989462256,-2.5495845149148817,-1.1370666071237892,-1.9860542475691843,-0.3239398345369075,0.8365894943013048,24
502671,2024,Paul Goldschmidt,26.3,0.0,1.84,1.28,2.2800000000000002,4.12,0.56,0.89,1.16,1.4,1.63,1.84,2.05,2.25,2.45,2.64,2.83,3.01,3.19,3.38,3.56,3.74,3.93,4.12,11,0,Paul Goldschmidt,10.218108108,13.048711712,2.830603604,11,post_2023,26.3,0.930554225406068,0.7569487111783744,0.17360551422769366,21.774193548387096,29.435483870967744,7.661290322580648,60.0,61.61747783037362,-1.6174778303736232,1.6174778303736232,1.0,1.0,1.0,2.09,0.02,1.0,2.177387387692308,49.745135,1,1.9517360575267033,0.47838690590006394,-1.1370666075549665,-1.9275530718914702,-1.6784317989462256,-2.5495845149148817,-1.1370666071237892,-0.8433931435047959,0.09834595966801828,0.8307373215498162,25
592518,2018,Manny Machado,26.3,0.0,1.84,1.29,2.2700000000000005,4.11,0.55,0.86,1.13,1.38,1.62,1.84,2.04,2.25,2.44,2.63,2.82,3.0,3.19,3.37,3.55,3.73,3.92,4.11,14,2,Manny Machado,11.762858491,15.068075472,3.305216981,16,pre_2023,26.3,0.8518508384046232,0.7569487111783744,0.0949021272262488,26.796714579055443,23.203285420944557,-3.5934291581108866,60.0,61.61747783037362,-1.6174778303736232,1.6174778303736232,0.0,0.0,0.55,1.95,0.02,0.2,2.5424746007692307,46.412925,1,1.0089624785408104,-0.11548576037584998,-0.5371556407085176,-0.05751577371876375,-1.6784317989462256,-2.5495845149148817,-0.5371556405048272,-1.9860542475691843,0.09834595966801828,0.8302637435883891,26
650333,2025,Luis Arraez,26.5,0.0,1.79,1.25,2.26,4.05,0.54,0.85,1.11,1.35,1.57,1.79,1.99,2.19,2.38,2.57,2.76,2.94,3.12,3.3,3.48,3.67,3.85,4.05,11,4,Luis Arraez,11.507441088,16.604975831,5.097534743,15,post_2023,26.5,0.7444433803248545,0.7556459477940427,-0.01120256746918824,24.561403508771928,55.65302144249513,31.091617933723203,60.0,62.01313515674743,-2.013135156747431,2.013135156747431,2.0,0.0,1.0,1.95,0.0,0.5,3.921180571538461,48.05775,0,-0.26204638875719094,1.7147243511841666,1.7283327201420522,-0.366717878776541,-0.50812036018658,-2.187739222097988,1.728332719486668,-1.4220209031843145,0.13176205332817048,0.7839340873811613,27
661388,2024,William Contreras,26.4,0.0,1.84,1.28,2.24,4.08,0.56,0.88,1.16,1.4,1.63,1.84,2.05,2.25,2.44,2.63,2.81,3.0,3.18,3.36,3.54,3.72,3.9,4.08,9,2,William Contreras,10.259566038,15.303238994,5.043672956,11,post_2023,26.4,0.805554225406068,0.7562364885251194,0.04931773688094865,23.790322580645164,29.435483870967744,5.64516129032258,55.0,61.8159398236104,-6.8159398236104,6.8159398236104,0.0,0.0,0.55,1.95,0.02,0.2,3.8797484276923075,46.58939999999999,1,0.462915345512855,0.3720027418169438,1.6602514601499907,-1.8773651086721488,-1.6784317989462256,-2.3686618685064382,1.660251459520423,-1.925538518266484,0.537393289959641,0.7646345497679563,28
663656,2025,Kyle Tucker,26.5,0.0,1.79,1.25,2.3099999999999996,4.1,0.54,0.85,1.12,1.35,1.58,1.79,1.99,2.19,2.38,2.57,2.75,2.94,3.12,3.3,3.48,3.68,3.88,4.1,25,3,Kyle Tucker,10.725296029,13.730761733,3.005465704,28,post_2023,26.5,0.8754202304999117,0.7556459477940427,0.11977428270586898,24.561403508771928,55.65302144249513,31.091617933723203,55.0,62.01313515674743,-7.013135156747431,7.013135156747431,2.0,1.0,1.0,1.9,0.001358695652173913,0.0,2.3118966953846156,46.82549999999999,1,1.3069015118150027,1.7147243511841666,-0.9160410390409117,-1.3135636921894196,-0.50812036018658,-2.187739222097988,-0.9160410386935474,-1.844576548081651,0.5540478475330962,0.7612678988085885,29
592518,2022,Manny Machado,26.4,0.0,1.89,1.3199999999999998,2.2800000000000002,4.17,0.57,0.91,1.18,1.44,1.67,1.89,2.1,2.3,2.49,2.69,2.87,3.06,3.24,3.42,3.6,3.79,3.97,4.17,9,1,Manny Machado,11.762858491,15.068075472,3.305216981,10,pre_2023,26.4,0.8592578404331392,0.7562364885251194,0.10302135190801986,27.6937618147448,13.23251417769376,-14.46124763705104,55.0,61.8159398236104,-6.8159398236104,6.8159398236104,0.0,0.0,0.55,1.95,0.02,0.2,2.5424746007692307,45.3024,1,1.1062211964112798,-0.6889429973832597,-0.5371556407085176,-0.05751577371876375,-2.848743237705866,-2.3686618685064382,-0.5371556405048272,-2.3668686988165875,0.537393289959641,0.7570399596025325,30
500743,2022,Miguel Rojas,26.4,0.0,1.87,1.31,2.33,4.2,0.56,0.89,1.17,1.42,1.65,1.87,2.08,2.28,2.48,2.67,2.86,3.05,3.24,3.42,3.61,3.8,3.99,4.2,9,3,Miguel Rojas,12.167167785,16.537181208,4.370013423,12,pre_2023,26.4,0.7581686827351228,0.7562364885251194,0.0019321942100034573,27.6937618147448,21.07750472589792,-6.616257088846879,70.0,61.8159398236104,8.1840601763896,-8.1840601763896,1.0,1.0,1.0,1.97,0.02,0.0,3.3615487869230765,46.28711999999999,0,-0.10470746410340212,-0.2749899475747641,0.8087462954159642,0.4319312386260623,-2.380618662202013,-2.3686618685064382,0.8087462951092877,-2.029194529903382,-0.7294640926551362,0.7484121934649544,31
641857,2024,Ryan McMahon,25.9,0.0,1.79,1.25,2.38,4.17,0.54,0.84,1.11,1.35,1.58,1.79,2.0,2.2,2.4,2.59,2.78,2.97,3.15,3.34,3.53,3.73,3.94,4.17,4,6,Ryan McMahon,10.081747368,14.552194737,4.470447368,10,post_2023,25.9,0.5259245070998059,0.7610144210131695,-0.23508991391336365,16.22983870967742,59.2741935483871,43.04435483870968,65.0,60.81096325642867,4.189036743571329,-4.189036743571329,0.0,0.0,0.55,1.95,0.02,0.2,3.438805667692308,46.969649999999994,0,-2.943952249974508,2.3454289855588195,0.9356947295920062,-2.092628072106847,-0.50812036018658,-3.273275100548676,0.9356947292371912,-1.7951455103766787,-0.3920557640161458,0.7470120873193509,32
663647,2024,Ke'Bryan Hayes,26.4,0.0,1.85,1.29,2.2899999999999996,4.14,0.56,0.89,1.17,1.41,1.64,1.85,2.06,2.26,2.45,2.64,2.83,3.01,3.2,3.38,3.56,3.74,3.93,4.14,11,2,Ke'Bryan Hayes,11.200950355,14.856446809,3.655496454,13,post_2023,26.4,0.8271593114720605,0.7562364885251194,0.07092282294694108,23.790322580645164,24.193548387096776,0.4032258064516121,60.0,61.8159398236104,-1.8159398236103996,1.8159398236103996,0.0,0.0,0.55,1.95,0.02,0.2,2.8119203492307694,46.331999999999994,1,0.7217187476378486,0.09540391520083193,-0.09440263900815746,-0.7377481167760308,-1.9124940866981546,-2.3686618685064382,-0.09440263897235897,-2.013804554376504,0.11510749575471522,0.7459330932865486,33
500743,2023,Miguel Rojas,26.4,0.0,1.86,1.3,2.3099999999999996,4.17,0.56,0.89,1.16,1.41,1.64,1.86,2.07,2.27,2.47,2.66,2.85,3.04,3.22,3.41,3.59,3.78,3.97,4.17,8,3,Miguel Rojas,12.167167785,16.537181208,4.370013423,11,post_2023,26.4,0.743054225406068,0.7562364885251194,-0.013182263119051352,24.951830443159924,21.290944123314066,-3.660886319845858,65.0,61.8159398236104,3.1840601763896004,-3.1840601763896004,1.0,1.0,1.0,1.98,0.02,0.0,3.3615487869230765,46.78343999999999,0,-0.28576080339972704,-0.11904524176209698,0.8087462954159642,0.4319312386260623,-2.1465563744500837,-2.3686618685064382,0.8087462951092877,-1.8589995064296985,-0.30717829845021055,0.7381040948259553,34
670770,2025,TJ Friedl,26.7,0.0,1.75,1.21,2.26,4.01,0.54,0.83,1.09,1.32,1.54,1.75,1.95,2.14,2.34,2.52,2.7,2.89,3.07,3.25,3.43,3.61,3.81,4.01,12,3,TJ Friedl,11.792067265,15.67229148,3.880224215,15,post_2023,26.7,0.7944433803248544,0.7548299120984208,0.039613468226433635,29.53216374269006,82.65107212475633,53.118908382066266,50.0,62.40372584272213,-12.403725842722132,12.403725842722132,2.0,2.0,1.0,1.9649999999999999,0.0,0.0,2.9847878576923077,49.842225,1,0.3466696737644489,2.877028372340249,0.18965308911083262,-0.022156341272584243,0.4281287908211365,-1.8258939292810938,0.18965308903891673,-0.8100996336138786,1.0093218213451967,0.7346614021696979,35
671056,2025,Iván Herrera,26.3,0.0,1.84,1.28,2.3100000000000005,4.15,0.56,0.88,1.15,1.4,1.63,1.84,2.05,2.25,2.45,2.64,2.83,3.02,3.21,3.39,3.58,3.76,3.95,4.15,8,2,Iván Herrera,11.433879656,14.164756447,2.730876791,10,post_2023,26.3,0.7925911737664726,0.7569487111783744,0.03564246258809822,21.637426900584796,24.756335282651072,3.1189083820662766,70.0,61.61747783037362,8.382522169626377,-8.382522169626377,2.0,2.0,1.0,1.975,0.02,0.5,2.1006744546153846,47.0079625,1,0.2991017184265432,0.23870110307887463,-1.263121227392083,-0.4557695618580756,-1.6784317989462256,-2.5495845149148817,-1.263121226913106,-1.7820076218434016,-0.7462256287418332,0.7207760420085546,36
650333,2024,Luis Arraez,26.7,0.0,1.77,1.24,2.27,4.04,0.53,0.84,1.1,1.34,1.56,1.77,1.97,2.17,2.36,2.55,2.74,2.92,3.1,3.28,3.46,3.65,3.84,4.04,9,3,Luis Arraez,11.507441088,16.604975831,5.097534743,12,post_2023,26.7,0.7581686827351228,0.7548299120984208,0.003338770636702071,30.141129032258064,71.57258064516128,41.43145161290322,60.0,62.40372584272213,-2.4037258427221317,2.4037258427221317,2.0,2.0,1.0,1.915,0.0,0.0,3.921180571538461,48.06267,0,-0.0878583405467311,2.260321654292323,1.7283327201420522,-0.366717878776541,-0.03999578468272174,-1.8258939292810938,1.728332719486668,-1.4203337668297646,0.16475023293534513,0.7200791695125468,37
663656,2023,Kyle Tucker,26.6,0.0,1.76,1.22,2.2800000000000002,4.04,0.54,0.84,1.1,1.33,1.55,1.76,1.96,2.16,2.35,2.54,2.72,2.9,3.08,3.26,3.45,3.63,3.83,4.04,30,5,Kyle Tucker,10.725296029,13.730761733,3.005465704,35,post_2023,26.6,0.8472216901624272,0.7551770889851426,0.09204460117728464,30.539499036608863,79.09441233140655,48.554913294797686,55.0,62.20906382978466,-7.209063829784661,7.209063829784661,2.0,2.0,1.0,2.045,0.0,1.0,2.3118966953846156,51.405165,1,0.9747326929767163,2.6362021184299365,-0.9160410390409117,-1.3135636921894196,0.1940665030692074,-2.0068165756895375,-0.9160410386935474,-0.2741457933737994,0.570595426593305,0.7198481113645131,38
500743,2019,Miguel Rojas,26.3,0.0,1.84,1.29,2.33,4.17,0.55,0.86,1.13,1.39,1.62,1.84,2.06,2.26,2.46,2.65,2.85,3.03,3.22,3.41,3.59,3.78,3.97,4.17,9,5,Miguel Rojas,12.167167785,16.537181208,4.370013423,14,pre_2023,26.3,0.678361452973531,0.7569487111783744,-0.07858725820484336,28.333333333333332,23.333333333333332,-5.0,60.0,61.61747783037362,-1.6174778303736232,1.6174778303736232,1.0,1.0,1.0,1.92,0.02,0.0,3.3615487869230765,45.698879999999996,0,-1.069235360847361,-0.18970564454192954,0.8087462954159642,0.4319312386260623,-1.6784317989462256,-2.5495845149148817,0.8087462951092877,-2.2309101984401267,0.09834595966801828,0.7105004128647333,39
592518,2021,Manny Machado,26.4,0.0,1.86,1.2800000000000002,2.21,4.07,0.58,0.91,1.18,1.42,1.65,1.86,2.07,2.26,2.46,2.64,2.83,3.0,3.19,3.36,3.54,3.71,3.89,4.07,12,3,Manny Machado,11.762858491,15.068075472,3.305216981,15,pre_2023,26.4,0.7944433803248544,0.7562364885251194,0.03820689179973502,28.189300411522634,23.765432098765434,-4.4238683127572,60.0,61.8159398236104,-1.8159398236103996,1.8159398236103996,0.0,0.0,0.55,1.95,0.02,0.2,2.5424746007692307,46.07459999999999,1,0.3298205502077779,-0.15930516571916464,-0.5371556407085176,-0.05751577371876375,-2.1465563744500837,-2.3686618685064382,-0.5371556405048272,-2.1020705904865267,0.11510749575471522,0.705881786565387,40
661388,2025,William Contreras,26.2,1.0,1.84,1.28,2.25,4.09,0.56,0.89,1.16,1.4,1.63,1.84,2.04,2.24,2.44,2.63,2.81,3.0,3.18,3.36,3.54,3.72,3.9,4.09,6,4,William Contreras,10.259566038,15.303238994,5.043672956,10,post_2023,26.2,0.6592578404331392,0.7577826157538068,-0.09852477532066761,19.883040935672515,24.756335282651072,4.8732943469785575,55.0,61.41774917703706,-6.417749177037059,6.417749177037059,2.0,0.0,1.0,1.93,0.001524390243902439,0.0,3.8797484276923075,45.76222999999999,0,-1.3080632573778248,0.33127398971962463,1.6602514601499907,-1.8773651086721488,-1.6784317989462256,-2.730507161323332,1.660251459520423,-2.2091866033058256,0.5037632392730018,0.6940538397190904,41
500743,2021,Miguel Rojas,26.6,0.0,1.86,1.3,2.3099999999999996,4.17,0.56,0.9,1.17,1.41,1.65,1.86,2.07,2.27,2.47,2.66,2.85,3.04,3.22,3.41,3.59,3.78,3.97,4.17,13,3,Miguel Rojas,12.167167785,16.537181208,4.370013423,16,pre_2023,26.6,0.8042317907855756,0.7551770889851426,0.04905470180043303,32.71604938271605,23.765432098765434,-8.950617283950617,65.0,62.20906382978466,2.790936170215339,-2.790936170215339,0.0,0.0,0.55,1.95,0.02,0.2,3.3615487869230765,46.42365,1,0.45976449605510555,-0.39816607075517396,0.8087462954159642,0.4319312386260623,-2.1465563744500837,-2.0068165756895375,0.8087462951092877,-1.9823764960645998,-0.27397616181654655,0.6901469954767144,42
663656,2022,Kyle Tucker,26.7,0.0,1.76,1.22,2.24,4.0,0.54,0.84,1.1,1.34,1.55,1.76,1.96,2.16,2.34,2.53,2.71,2.89,3.07,3.25,3.42,3.61,3.79,4.0,25,4,Kyle Tucker,10.725296029,13.730761733,3.005465704,29,pre_2023,26.7,0.8496725766616791,0.7548299120984208,0.0948426645632583,32.986767485822305,84.97164461247637,51.98487712665406,75.0,62.40372584272213,12.596274157277868,-12.596274157277868,1.0,1.0,1.0,1.99,0.02,0.0,2.3118966953846156,50.21068499999999,1,1.0082501861003013,2.8171894606332746,-0.9160410390409117,-1.3135636921894196,0.1940665030692074,-1.8258939292810938,-0.9160410386935474,-0.683749580524921,-1.1021071496794321,0.6779724338645055,43
592518,2017,Manny Machado,26.3,1.0,1.83,1.28,2.25,4.08,0.55,0.86,1.13,1.38,1.61,1.83,2.04,2.24,2.43,2.62,2.81,2.99,3.17,3.35,3.53,3.71,3.89,4.08,9,4,Manny Machado,11.762858491,15.068075472,3.305216981,13,pre_2023,26.3,0.7160482003609494,0.7569487111783744,-0.04090051081742496,27.755102040816325,28.061224489795915,0.30612244897958973,60.0,61.61747783037362,-1.6174778303736232,1.6174778303736232,0.0,0.0,0.55,1.95,0.02,0.2,2.5424746007692307,46.66935,0,-0.6177926584625014,0.09028010648172649,-0.5371556407085176,-0.05751577371876375,-1.4443695111942965,-2.5495845149148817,-0.5371556405048272,-1.8981225525050343,0.09834595966801828,0.6778765232309366,44
624428,2025,Adam Frazier,26.6,0.0,1.78,1.24,2.3,4.08,0.54,0.84,1.11,1.35,1.57,1.78,1.99,2.19,2.38,2.57,2.76,2.95,3.13,3.31,3.5,3.69,3.88,4.08,8,6,Adam Frazier,12.576537879,17.786772727,5.210234848,14,post_2023,26.6,0.6257298740261625,0.7551770889851426,-0.12944721495898004,26.900584795321635,63.060428849902536,36.1598440545809,65.0,62.20906382978466,2.790936170215339,-2.790936170215339,1.0,0.0,1.0,1.93,0.02,0.0,4.007872959999999,48.00103,0,-1.6784775457521213,1.982157134813,1.8707855717274942,0.927504732545349,-0.27405807243465086,-2.0068165756895375,1.8707855710180912,-1.4414709792066933,-0.27397616181654655,0.6732195900859412,45
592450,2024,Aaron Judge,26.8,0.0,1.82,1.26,2.2699999999999996,4.09,0.56,0.88,1.14,1.38,1.61,1.82,2.02,2.22,2.42,2.6,2.79,2.98,3.16,3.34,3.52,3.7,3.89,4.09,10,0,Aaron Judge,10.921927928,14.746463964,3.824536036,10,post_2023,26.8,0.9259245070998059,0.7546044171338764,0.1713200899659295,33.16532258064516,41.431451612903224,8.266129032258064,50.0,62.5971211955598,-12.5971211955598,12.5971211955598,0.0,0.0,0.55,1.95,0.02,0.2,2.9419507969230767,47.817899999999995,1,1.9243593753678399,0.5103021551249998,0.11926327094561856,-1.075525890621496,-1.2103072234423673,-1.6449712828726437,0.11926327090039432,-1.504268800468654,1.025655443378916,0.6636292991710333,46
671277,2025,Luis García Jr.,26.5,0.0,1.8,1.25,2.2700000000000005,4.07,0.55,0.86,1.13,1.37,1.59,1.8,2.0,2.2,2.39,2.58,2.77,2.95,3.13,3.32,3.5,3.68,3.87,4.07,14,5,Luis García Jr.,11.106055901,14.820590062,3.714534161,19,post_2023,26.5,0.7453694836040453,0.7556459477940427,-0.010276464189997392,24.561403508771928,48.53801169590643,23.9766081871345,60.0,62.01313515674743,-2.013135156747431,2.013135156747431,2.0,1.0,1.0,1.95,0.0,0.0,2.85733397,47.799375,0,-0.25095276577223224,1.339289866474458,-0.019779019862320987,-0.8526250382014224,-0.7421826479385091,-2.187739222097988,-0.019779019854819932,-1.5106212803402075,0.13176205332817048,0.654570780472709,47
502671,2023,Paul Goldschmidt,26.4,0.0,1.84,1.29,2.26,4.1,0.55,0.88,1.15,1.39,1.62,1.84,2.04,2.24,2.44,2.63,2.82,3.0,3.19,3.37,3.55,3.73,3.91,4.1,11,2,Paul Goldschmidt,10.218108108,13.048711712,2.830603604,13,post_2023,26.4,0.8271593114720605,0.7562364885251194,0.07092282294694108,24.951830443159924,30.828516377649322,5.876685934489398,60.0,61.8159398236104,-1.8159398236103996,1.8159398236103996,2.0,2.0,1.0,1.975,0.0038461538461538464,0.0,2.177387387692308,47.186699999999995,1,0.7217187476378486,0.38421949746117084,-1.1370666075549665,-1.9275530718914702,-1.6784317989462256,-2.3686618685064382,-1.1370666071237892,-1.7207160498573306,0.11510749575471522,0.6487504262164531,48
518692,2018,Freddie Freeman,26.7,0.0,1.8,1.27,2.29,4.09,0.53,0.83,1.1,1.35,1.58,1.8,2.01,2.22,2.41,2.6,2.79,2.98,3.16,3.34,3.52,3.7,3.89,4.09,10,3,Freddie Freeman,12.235060811,16.566962838,4.331902027,13,pre_2023,26.7,0.7716037559165049,0.7548299120984208,0.01677384381808411,36.75564681724846,46.50924024640657,9.753593429158109,65.0,62.40372584272213,2.5962741572778683,-2.5962741572778683,2.0,1.0,1.0,2.04,0.02,1.0,3.3322323284615383,50.38289999999999,0,0.073077961050002,0.588790512732936,0.7605735183089513,0.5141208870657284,-0.7421826479385091,-1.8258939292810938,0.7605735180205421,-0.6246946644072542,-0.25753556126958066,0.6482502207947092,49
605141,2025,Mookie Betts,26.9,0.0,1.82,1.27,2.2299999999999995,4.05,0.55,0.87,1.14,1.38,1.6,1.82,2.02,2.22,2.41,2.6,2.78,2.96,3.14,3.32,3.5,3.68,3.86,4.05,8,2,Mookie Betts,12.429531646,18.071772152,5.642240506,10,post_2023,26.9,0.7925911737664726,0.7545006040915103,0.03809056967496227,34.1130604288499,36.35477582846004,2.2417153996101433,55.0,62.78924988829771,-7.789249888297711,7.789249888297711,0.0,0.0,0.55,1.95,0.02,0.2,4.3401850046153845,47.99632499999999,1,0.32842714860124683,0.1924146597585,2.4168404124319034,0.7495425570384026,-1.2103072234423673,-1.4640486364642,2.4168404115154365,-1.4430843890742084,0.6195962926944667,0.639997187260825,50
668904,2025,Royce Lewis,26.8,0.0,1.83,1.27,2.25,4.08,0.56,0.88,1.15,1.39,1.61,1.83,2.03,2.23,2.42,2.61,2.8,2.98,3.16,3.34,3.52,3.7,3.88,4.08,12,2,Royce Lewis,12.770549451,16.394769231,3.62421978,14,post_2023,26.8,0.8362561898156362,0.7546044171338764,0.08165177268175983,31.968810916179336,30.31189083820663,-1.656920077972707,60.0,62.5971211955598,-2.597121195559801,2.597121195559801,0.0,0.0,0.55,1.95,0.02,0.2,2.787861369230769,47.556599999999996,1,0.850238887947301,-0.01330286610983355,-0.13393633242759387,1.1623704298837916,-1.4443695111942965,-1.6449712828726437,-0.1339363323768044,-1.59387220076216,0.18108385496906448,0.6292718352238414,51
518692,2022,Freddie Freeman,26.9,0.0,1.8,1.25,2.2700000000000005,4.07,0.55,0.86,1.13,1.37,1.59,1.8,2.01,2.2,2.4,2.58,2.77,2.95,3.13,3.31,3.49,3.67,3.86,4.07,13,3,Freddie Freeman,12.235060811,16.566962838,4.331902027,16,pre_2023,26.9,0.8042317907855756,0.7545006040915103,0.04973118669406529,37.33459357277883,60.77504725897921,23.440453686200378,50.0,62.78924988829771,-12.78924988829771,12.78924988829771,2.0,1.0,1.0,1.9949999999999999,0.0019230769230769232,0.5,3.3322323284615383,49.64058749999999,1,0.4678679857344997,1.3109988456674235,0.7605735183089513,0.5141208870657284,-0.7421826479385091,-1.4640486364642,0.7605735180205421,-0.8792439337542648,1.0418820868993925,0.6152860520648151,52
624428,2022,Adam Frazier,26.8,0.0,1.8,1.26,2.2800000000000002,4.08,0.54,0.85,1.12,1.36,1.59,1.8,2.01,2.2,2.4,2.59,2.78,2.96,3.14,3.32,3.5,3.69,3.87,4.08,11,6,Adam Frazier,12.576537879,17.786772727,5.210234848,17,pre_2023,26.8,0.6767667093862313,0.7546044171338764,-0.07783770774764509,35.06616257088847,60.77504725897921,25.708884688090734,60.0,62.5971211955598,-2.597121195559801,2.597121195559801,0.0,0.0,0.55,1.95,0.02,0.2,4.007872959999999,48.34049999999999,0,-1.060256632051987,1.430696113081928,1.8707855717274942,0.927504732545349,-0.7421826479385091,-1.6449712828726437,1.8707855710180912,-1.3250619998816422,0.18108385496906448,0.598915042524333,53
701398,2026,Sal Stewart,26.5,0.0,1.88,1.31,2.3100000000000005,4.19,0.57,0.9,1.18,1.43,1.67,1.88,2.09,2.29,2.49,2.68,2.87,3.06,3.25,3.43,3.62,3.8,3.99,4.19,10,2,Sal Stewart,10.970826923,14.301684615,3.330857692,12,post_2023,26.5,0.8169922121468876,0.7556459477940427,0.06134626435284485,27.008310249307478,9.556786703601109,-17.45152354570637,70.0,62.01313515674743,7.986864843252569,-7.986864843252569,0.0,0.0,0.55,1.95,0.02,0.2,2.5621982246153845,45.732375,1,0.6070028915088301,-0.8467295268316734,-0.5047458004636644,-1.0163299548253364,-2.6146809499539367,-2.187739222097988,-0.5047458002722638,-2.2194242975873477,-0.712809535081681,0.5986317916742457,54
682663,2025,Agustín Ramírez,26.7,0.0,1.82,1.27,2.2699999999999996,4.09,0.55,0.87,1.14,1.38,1.61,1.82,2.03,2.23,2.42,2.61,2.8,2.99,3.17,3.35,3.53,3.71,3.9,4.09,16,3,Agustín Ramírez,10.52056129,14.737541935,4.216980645,19,post_2023,26.7,0.8287028169373786,0.7548299120984208,0.07387290483895781,29.53216374269006,36.35477582846004,6.822612085769983,65.0,62.40372584272213,2.5962741572778683,-2.5962741572778683,0.0,0.0,0.55,1.95,0.02,0.2,3.243831265384615,47.63947499999999,1,0.757057242836118,0.4341327526537914,0.6153129741946409,-1.5614105950774546,-1.2103072234423673,-1.8258939292810938,0.6153129739613145,-1.565453211863102,-0.25753556126958066,0.5978756596564888,55
650859,2024,Luis Rengifo,26.9,0.0,1.82,1.2650000000000001,2.24,4.0600000000000005,0.555,0.87,1.1400000000000001,1.385,1.605,1.82,2.02,2.2199999999999998,2.415,2.605,2.79,2.9749999999999996,3.1550000000000002,3.33,3.51,3.69,3.865,4.0600000000000005,24,7,Luis Rengifo,14.328412698,17.452301587,3.123888889,31,post_2023,26.9,0.7746907668471413,0.7545006040915103,0.020190162755631014,35.88709677419355,41.431451612903224,5.544354838709673,65.0,62.78924988829771,2.210750111702289,-2.210750111702289,4.0,2.0,1.0,1.93,0.0,0.0,2.4029914530769227,47.504054999999994,0,0.11400142513991782,0.3666835336127876,-0.7663542184556046,3.048281842758603,-1.2103072234423673,-1.4640486364642,-0.7663542181650022,-1.6118906112804243,-0.22497529571538477,0.5830452913490412,56
650402,2023,Gleyber Torres,26.4,0.0,1.87,1.3000000000000003,2.29,4.16,0.57,0.9,1.17,1.42,1.65,1.87,2.07,2.28,2.47,2.66,2.85,3.04,3.22,3.41,3.59,3.78,3.96,4.16,13,6,Gleyber Torres,10.310364407,14.901440678,4.591076271,19,post_2023,26.4,0.7037028169373786,0.7562364885251194,-0.052533671587740804,24.951830443159924,16.28131021194605,-8.670520231213874,65.0,61.8159398236104,3.1840601763896004,-3.1840601763896004,3.0,2.0,1.0,1.9866666666666666,0.0,0.3333333333333333,3.5315971315384616,46.67871999999999,0,-0.7571441785457173,-0.3833863169096722,1.088169576141383,-1.8158698368393933,-2.380618662202013,-2.3686618685064382,1.088169575728749,-1.8949094493257412,-0.30717829845021055,0.5793298138169757,57
671732,2025,Lawrence Butler,26.9,1.0,1.75,1.21,2.23,3.98,0.54,0.84,1.1,1.33,1.55,1.75,1.95,2.14,2.33,2.51,2.69,2.87,3.05,3.23,3.41,3.59,3.78,3.98,22,7,Lawrence Butler,12.056535484,15.722941935,3.666406452,29,post_2023,26.9,0.761437282544032,0.7545006040915103,0.006936678452521661,34.1130604288499,82.65107212475633,48.53801169590643,50.0,62.78924988829771,-12.78924988829771,12.78924988829771,3.0,2.0,1.0,1.95,0.0012953367875647669,0.0,2.8203126553846154,49.832249999999995,0,-0.044759656263686456,2.635310279444958,-0.08061240939043492,0.298002461828555,0.4281287908211365,-1.4640486364642,-0.0806124093598657,-0.8135201996985634,1.0418820868993925,0.5773736419070452,58
